Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Home,PASS,,2,96783,3871.32,96807,3872.28,Player5,Player6,0.66,0.66,0.63,0.88
Home,PASS,,2,96842,3873.68,96865,3874.6,Player6,Player5,0.64,0.88,0.66,0.77
Home,PASS,,2,96865,3874.6,96888,3875.52,Player5,Player1,0.66,0.77,0.77,1.0
Home,BALL OUT,,2,96898,3875.92,96978,3879.12,Player1,,0.77,1.0,1.02,0.71
Home,PASS,HEAD,2,97539,3901.56,97578,3903.12,Player7,Player8,0.42,0.3,0.52,0.2
Home,PASS,,2,97587,3903.48,97598,3903.92,Player8,Player10,0.53,0.2,0.56,0.23
Home,PASS,,2,97603,3904.12,97607,3904.28,Player10,Player8,0.56,0.22,0.55,0.22
Home,PASS,,2,97725,3909.0,97747,3909.88,Player8,Player12,0.69,0.51,0.76,0.67
Home,BALL LOST,INTERCEPTION,2,97774,3910.96,97777,3911.08,Player12,,0.8,0.67,0.84,0.66
Home,BALL LOST,INTERCEPTION,2,98668,3946.72,98706,3948.24,Player9,,0.99,-0.01,0.96,0.41
Home,PASS,,2,98791,3951.64,98841,3953.64,Player5,Player9,0.79,0.37,0.89,0.12
Home,PASS,CROSS,2,98866,3954.64,98880,3955.2,Player9,Player10,0.93,0.17,0.96,0.44
Home,BALL OUT,,2,98940,3957.6,98953,3958.12,Player10,,0.96,0.42,1.02,0.4
Home,BALL OUT,HEAD,2,100074,4002.96,100086,4003.44,Player2,,0.28,0.97,0.26,1.01
Home,PASS,,2,100392,4015.68,100414,4016.56,Player6,Player5,0.31,0.93,0.34,0.77
Home,PASS,,2,100434,4017.36,100451,4018.04,Player5,Player9,0.35,0.75,0.42,0.57
Home,PASS,,2,100475,4019.0,100490,4019.6,Player9,Player5,0.42,0.57,0.38,0.67
Home,PASS,,2,100499,4019.96,100554,4022.16,Player5,Player7,0.38,0.65,0.39,0.19
Home,PASS,,2,100626,4025.04,100646,4025.84,Player7,Player9,0.47,0.12,0.49,0.26
Home,PASS,,2,100651,4026.04,100654,4026.16,Player9,Player8,0.49,0.25,0.53,0.18
Home,BALL LOST,INTERCEPTION,2,100660,4026.4,100670,4026.8,Player8,,0.53,0.18,0.56,0.22
Home,BALL LOST,,2,101161,4046.44,101245,4049.8,Player12,,0.21,0.91,0.34,0.97
Home,BALL LOST,INTERCEPTION,2,102021,4080.84,102027,4081.08,Player5,,0.25,0.56,0.29,0.47
Home,PASS,,2,102294,4091.76,102326,4093.04,Player3,Player8,0.05,0.07,0.13,0.07
Home,BALL LOST,INTERCEPTION,2,102346,4093.84,102353,4094.12,Player8,,0.12,0.04,0.11,0.07
Home,PASS,,2,103191,4127.64,103210,4128.4,Player7,Player10,0.1,0.0,0.26,0.02
Home,BALL LOST,INTERCEPTION,2,103210,4128.4,103232,4129.28,Player10,,0.26,0.02,0.2,0.04
Home,PASS,,2,103670,4146.8,103717,4148.68,Player8,Player9,0.42,0.34,0.59,0.74
Home,BALL LOST,CROSS-INTERCEPTION,2,103913,4156.52,103945,4157.8,Player9,,0.87,0.8,0.96,0.44
Home,PASS,,2,104055,4162.2,104088,4163.52,Player10,Player5,0.97,-0.01,0.79,0.1
Home,PASS,,2,104208,4168.32,104223,4168.92,Player5,Player8,0.77,0.24,0.82,0.2
Home,PASS,,2,104244,4169.76,104276,4171.04,Player8,Player6,0.81,0.22,0.69,0.42
Home,PASS,,2,104303,4172.12,104363,4174.52,Player6,Player1,0.69,0.43,0.82,0.96
Home,PASS,,2,104427,4177.08,104455,4178.2,Player1,Player9,0.86,0.86,0.94,0.7
Home,BALL LOST,CROSS-INTERCEPTION,2,104468,4178.72,104486,4179.44,Player9,,0.96,0.68,0.93,0.55
Home,PASS,,2,104757,4190.28,104819,4192.76,Player6,Player1,0.6,0.84,0.75,0.94
Home,BALL LOST,FORCED,2,104946,4197.84,104946,4197.84,Player10,,0.91,0.43,,
Home,BALL LOST,THEFT,2,106647,4265.88,106647,4265.88,Player12,,0.32,0.73,,
Home,PASS,,2,106698,4267.92,106720,4268.8,Player2,Player6,0.2,0.67,0.27,0.58
Home,PASS,,2,106746,4269.84,106766,4270.64,Player6,Player12,0.28,0.59,0.35,0.71
Home,PASS,,2,106766,4270.64,106785,4271.4,Player12,Player13,0.35,0.71,0.28,0.72
Home,BALL OUT,,2,106785,4271.4,106834,4273.36,Player13,,0.28,0.72,0.46,1.01
Home,BALL OUT,,2,107344,4293.76,107371,4294.84,Player7,,0.33,0.11,0.44,-0.03
Home,PASS,,2,107978,4319.12,108000,4320.0,Player1,Player6,0.23,0.85,0.3,0.7
Home,BALL LOST,INTERCEPTION,2,108054,4322.16,108078,4323.12,Player6,,0.36,0.67,0.46,0.45
Home,BALL LOST,,2,108224,4328.96,108230,4329.2,Player3,,0.27,0.52,0.32,0.69
Home,PASS,,2,109199,4367.96,109234,4369.36,Player1,Player12,0.08,1.0,0.23,0.9
Home,PASS,,2,109320,4372.8,109335,4373.4,Player12,Player9,0.28,0.9,0.24,1.0
Home,PASS,,2,109364,4374.56,109369,4374.76,Player9,Player12,0.26,1.0,0.25,0.91
Home,PASS,,2,109369,4374.76,109395,4375.8,Player12,Player9,0.25,0.91,0.31,0.98
Home,PASS,,2,109441,4377.64,109458,4378.32,Player9,Player5,0.39,0.88,0.41,0.72
Home,PASS,,2,109462,4378.48,109482,4379.28,Player5,Player9,0.42,0.72,0.47,0.8
Home,BALL LOST,INTERCEPTION,2,110939,4437.56,110986,4439.44,Player5,,0.68,0.55,0.93,0.43
Home,BALL OUT,,2,111240,4449.6,111240,4449.6,Player5,,0.26,0.03,,
Home,BALL LOST,INTERCEPTION,2,111719,4468.76,111757,4470.28,Player2,,0.05,0.64,0.09,0.43
Home,BALL LOST,HAND BALL,2,111763,4470.52,111763,4470.52,Player7,,0.05,0.45,,
Home,PASS,,2,116727,4669.08,116753,4670.12,Player9,Player6,0.5,0.5,0.42,0.47
Home,PASS,,2,116783,4671.32,116812,4672.48,Player6,Player5,0.43,0.46,0.51,0.38
Home,PASS,,2,116872,4674.88,116914,4676.56,Player5,Player2,0.49,0.29,0.4,0.63
Home,PASS,,2,116948,4677.92,116958,4678.32,Player2,Player13,0.41,0.67,0.51,0.73
Home,PASS,,2,117024,4680.96,117036,4681.44,Player13,Player12,0.59,0.83,0.71,0.78
Home,PASS,,2,117038,4681.52,117068,4682.72,Player12,Player13,0.71,0.78,0.64,0.84
Home,PASS,,2,117144,4685.76,117169,4686.76,Player13,Player1,0.74,0.82,0.83,0.97
Home,PASS,CROSS,2,117206,4688.24,117218,4688.72,Player1,Player9,0.87,0.95,0.89,0.61
Home,PASS,HEAD,2,118159,4726.36,118230,4729.2,Player6,Player7,0.41,0.33,0.26,0.22
Home,PASS,,2,118230,4729.2,118295,4731.8,Player7,Player11,0.26,0.22,0.03,0.4
Home,BALL LOST,INTERCEPTION,2,118295,4731.8,118377,4735.08,Player11,,0.03,0.4,0.48,0.57
Home,PASS,,2,118591,4743.64,118611,4744.44,Player12,Player13,0.51,0.91,0.51,0.8
Home,BALL LOST,FORCED,2,118611,4744.44,118611,4744.44,Player13,,0.51,0.8,,
Home,PASS,,2,119168,4766.72,119201,4768.04,Player12,Player1,0.6,0.82,0.65,0.93
Home,PASS,,2,119258,4770.32,119271,4770.84,Player1,Player13,0.66,0.89,0.66,0.8
Home,PASS,,2,119297,4771.88,119309,4772.36,Player13,Player1,0.68,0.81,0.69,0.94
Home,PASS,,2,119346,4773.84,119351,4774.04,Player1,Player13,0.69,0.95,0.72,0.85
Home,BALL LOST,INTERCEPTION,2,119366,4774.64,119376,4775.04,Player13,,0.72,0.85,0.75,0.81
Home,BALL LOST,INTERCEPTION,2,120331,4813.24,120367,4814.68,Player9,,0.71,0.91,0.88,0.55
Home,PASS,,2,120516,4820.64,120542,4821.68,Player1,Player5,0.47,0.39,0.52,0.14
Home,BALL LOST,INTERCEPTION,2,120587,4823.48,120638,4825.52,Player5,,0.5,0.21,0.83,0.3
Home,PASS,,2,120762,4830.48,120773,4830.92,Player6,Player5,0.64,0.11,0.61,0.13
Home,PASS,,2,120841,4833.64,120858,4834.32,Player5,Player3,0.71,0.1,0.7,0.22
Home,PASS,,2,120895,4835.8,120903,4836.12,Player3,Player13,0.71,0.23,0.67,0.41
Home,PASS,,2,120975,4839.0,120998,4839.92,Player13,Player12,0.63,0.47,0.75,0.55
Home,BALL OUT,CLEARANCE,2,123220,4928.8,123265,4930.6,Player6,,0.01,0.14,0.02,-0.02
Home,PASS,,2,123831,4953.24,123861,4954.44,Player3,Player5,0.19,0.2,0.24,0.14
Home,PASS,,2,123907,4956.28,123922,4956.88,Player5,Player13,0.28,0.22,0.25,0.35
Home,PASS,,2,123922,4956.88,123938,4957.52,Player13,Player6,0.25,0.35,0.25,0.27
Home,PASS,,2,123990,4959.6,124000,4960.0,Player6,Player12,0.23,0.4,0.29,0.52
Home,PASS,,2,124042,4961.68,124055,4962.2,Player12,Player5,0.33,0.48,0.38,0.32
Home,PASS,,2,124055,4962.2,124070,4962.8,Player5,Player9,0.38,0.32,0.41,0.38
Home,PASS,,2,124070,4962.8,124106,4964.24,Player9,Player5,0.41,0.38,0.4,0.24
Home,PASS,,2,124106,4964.24,124177,4967.08,Player5,Player10,0.4,0.24,0.67,0.1
Home,PASS,,2,124311,4972.44,124336,4973.44,Player10,Player9,1.01,0.29,0.93,0.5
Home,BALL OUT,,2,126456,5058.24,126476,5059.04,Player3,,0.4,0.04,0.44,-0.02
Home,PASS,,2,127231,5089.24,127262,5090.48,Player6,Player2,0.16,0.3,0.11,0.4
Home,BALL LOST,INTERCEPTION,2,127262,5090.48,127376,5095.04,Player2,,0.11,0.4,0.61,0.43
Home,PASS,,2,127595,5103.8,127622,5104.88,Player9,Player7,0.76,0.94,0.53,0.95
Home,PASS,,2,127654,5106.16,127671,5106.84,Player7,Player6,0.53,0.93,0.48,0.75
Home,PASS,,2,127749,5109.96,127776,5111.04,Player6,Player13,0.49,0.64,0.58,0.52
Home,PASS,,2,127857,5114.28,127882,5115.28,Player13,Player9,0.67,0.64,0.72,0.89
Home,PASS,,2,127990,5119.6,128018,5120.72,Player9,Player5,0.75,0.89,0.71,0.8
Home,PASS,,2,128018,5120.72,128038,5121.52,Player5,Player7,0.71,0.8,0.69,0.94
Home,PASS,,2,128055,5122.2,128072,5122.88,Player7,Player14,0.68,0.94,0.74,1.0
Home,PASS,,2,128072,5122.88,128125,5125.0,Player14,Player7,0.74,1.0,0.62,0.9
Home,PASS,,2,128125,5125.0,128155,5126.2,Player7,Player6,0.62,0.9,0.63,0.74
Home,PASS,,2,128156,5126.24,128182,5127.28,Player6,Player7,0.63,0.74,0.57,0.86
Home,PASS,,2,128194,5127.76,128212,5128.48,Player7,Player6,0.57,0.86,0.6,0.72
Home,PASS,,2,128212,5128.48,128236,5129.44,Player6,Player12,0.6,0.72,0.68,0.75
Home,PASS,,2,128757,5150.28,128803,5152.12,Player5,Player14,0.69,0.68,0.74,0.97
Home,PASS,,2,128842,5153.68,128855,5154.2,Player14,Player6,0.74,0.96,0.66,0.77
Home,PASS,,2,128889,5155.56,128902,5156.08,Player6,Player7,0.68,0.82,0.78,0.83
Home,PASS,,2,128939,5157.56,128952,5158.08,Player7,Player6,0.72,0.83,0.68,0.9
Home,PASS,,2,129037,5161.48,129089,5163.56,Player6,Player3,0.57,0.77,0.45,0.44
Home,PASS,,2,129198,5167.92,129235,5169.4,Player3,Player1,0.49,0.33,0.51,0.06
Home,PASS,,2,129286,5171.44,129303,5172.12,Player1,Player13,0.52,0.06,0.51,0.27
Home,PASS,,2,129476,5179.04,129504,5180.16,Player13,Player12,0.67,0.51,0.62,0.71
Home,PASS,,2,129544,5181.76,129594,5183.76,Player12,Player7,0.62,0.72,0.74,0.96
Home,PASS,,2,129656,5186.24,129673,5186.92,Player7,Player12,0.77,0.94,0.69,0.85
Home,PASS,,2,129673,5186.92,129693,5187.72,Player12,Player7,0.69,0.85,0.75,0.95
Home,PASS,,2,129693,5187.72,129720,5188.8,Player7,Player12,0.75,0.95,0.69,0.87
Home,PASS,,2,129753,5190.12,129763,5190.52,Player12,Player7,0.68,0.87,0.71,0.95
Home,PASS,,2,129764,5190.56,129781,5191.24,Player7,Player12,0.71,0.95,0.67,0.88
Home,PASS,,2,129818,5192.72,129833,5193.32,Player12,Player14,0.69,0.87,0.74,1.0
Home,BALL LOST,THEFT,2,129860,5194.4,129860,5194.4,Player14,,0.72,0.98,,
Home,PASS,GOAL KICK,2,133363,5334.52,133417,5336.68,Player11,Player7,0.06,0.58,0.55,0.9
Home,PASS,,2,133434,5337.36,133454,5338.16,Player7,Player14,0.54,0.9,0.49,0.94
Home,PASS,,2,133466,5338.64,133484,5339.36,Player14,Player13,0.49,0.94,0.49,0.83
Home,BALL LOST,INTERCEPTION,2,133525,5341.0,133540,5341.6,Player13,,0.49,0.85,0.56,0.81
Home,BALL OUT,CLEARANCE,2,133577,5343.08,133625,5345.0,Player1,,0.4,0.48,0.66,1.04
Home,PASS,HEAD,2,134048,5361.92,134071,5362.84,Player2,Player13,0.36,0.68,0.45,0.7
Home,PASS,,2,134071,5362.84,134101,5364.04,Player13,Player12,0.45,0.7,0.53,0.59
Home,BALL LOST,INTERCEPTION,2,134158,5366.32,134181,5367.24,Player12,,0.55,0.5,0.66,0.53
Home,BALL LOST,CLEARANCE,2,134791,5391.64,134842,5393.68,Player13,,0.17,0.39,0.41,0.32
Home,BALL LOST,HEAD-INTERCEPTION,2,134962,5398.48,135016,5400.64,Player7,,0.19,0.76,0.24,0.91
Home,BALL LOST,CLEARANCE-INTERCEPTION,2,135457,5418.28,135519,5420.76,Player3,,0.13,0.29,0.27,0.28
Home,PASS,GOAL KICK,2,136961,5478.44,137023,5480.92,Player11,Player7,0.06,0.59,0.54,0.76
Home,PASS,,2,137023,5480.92,137053,5482.12,Player7,Player13,0.54,0.76,0.5,0.7
Home,PASS,,2,137053,5482.12,137070,5482.8,Player13,Player5,0.5,0.7,0.5,0.59
Home,PASS,,2,137101,5484.04,137116,5484.64,Player5,Player12,0.52,0.55,0.55,0.47
Home,PASS,,2,137116,5484.64,137130,5485.2,Player12,Player5,0.55,0.47,0.53,0.5
Home,PASS,,2,137130,5485.2,137176,5487.04,Player5,Player1,0.53,0.5,0.42,0.31
Home,PASS,,2,137209,5488.36,137221,5488.84,Player1,Player6,0.41,0.32,0.46,0.43
Home,PASS,,2,137263,5490.52,137303,5492.12,Player6,Player1,0.46,0.32,0.38,0.18
Home,PASS,,2,137303,5492.12,137332,5493.28,Player1,Player5,0.38,0.18,0.49,0.11
Home,PASS,,2,137334,5493.36,137359,5494.36,Player5,Player1,0.49,0.11,0.35,0.11
Home,BALL LOST,INTERCEPTION,2,138250,5530.0,138334,5533.36,Player3,,0.33,0.06,0.71,0.53
Home,BALL OUT,CLEARANCE,2,140265,5610.6,140298,5611.92,Player12,,0.33,0.16,0.41,-0.04
